t 1 2 3 4 5 6 jL0100 jL0200 jL0300 jE0400 jE0504 jE0605 
0.0021459 0.303414 -0.822474 -0.766966 -0.766966 -1.58944 -1.28603 -0.0301297 -0.0359235 0.0606279 0 0 0
0.0021462 0.312439 -0.811551 -0.784837 -0.784837 -1.59639 -1.28395 -0.0300373 -0.0369038 0.0585334 0 0 0
0.0021465 0.321436 -0.800335 -0.802072 -0.802072 -1.60241 -1.28097 -0.0299422 -0.0378709 0.0563915 0 0 0
0.0021468 0.330403 -0.788832 -0.818658 -0.818658 -1.60749 -1.27709 -0.0298445 -0.0388243 0.0542039 0 0 0
0.0021471 0.339341 -0.777045 -0.834581 -0.834581 -1.61163 -1.27228 -0.029744 -0.0397637 0.0519725 0 0 0
0.0021474 0.348249 -0.764978 -0.849828 -0.849828 -1.61481 -1.26656 -0.0296409 -0.0406889 0.049699 0 0 0
0.0021477 0.357125 -0.752636 -0.864388 -0.864388 -1.61702 -1.2599 -0.0295351 -0.0415994 0.0473853 0 0 0
0.002148 0.365969 -0.740023 -0.878248 -0.878248 -1.61827 -1.2523 -0.0294266 -0.0424949 0.0450332 0 0 0
0.0021483 0.37478 -0.727144 -0.891397 -0.891397 -1.61854 -1.24376 -0.0293155 -0.0433751 0.0426446 0 0 0
0.0021486 0.383558 -0.714002 -0.903824 -0.903824 -1.61783 -1.23427 -0.0292017 -0.0442397 0.0402216 0 0 0
0.0021489 0.392301 -0.700604 -0.915519 -0.915519 -1.61612 -1.22382 -0.0290854 -0.0450884 0.0377659 0 0 0
0.0021492 0.401008 -0.686954 -0.926474 -0.926474 -1.61343 -1.21242 -0.0289664 -0.0459208 0.0352798 0 0 0
0.0021495 0.40968 -0.673057 -0.936678 -0.936678 -1.60974 -1.20006 -0.0288448 -0.0467368 0.032765 0 0 0
0.0021498 0.418314 -0.658917 -0.946125 -0.946125 -1.60504 -1.18673 -0.0287206 -0.0475359 0.0302237 0 0 0
0.0021501 0.426911 -0.64454 -0.954805 -0.954805 -1.59935 -1.17243 -0.0285938 -0.0483179 0.027658 0 0 0
0.0021504 0.43547 -0.629932 -0.962712 -0.962712 -1.59264 -1.15717 -0.0284644 -0.0490825 0.0250699 0 0 0
0.0021507 0.443989 -0.615096 -0.969841 -0.969841 -1.58494 -1.14095 -0.0283325 -0.0498294 0.0224614 0 0 0
0.002151 0.452469 -0.600039 -0.976184 -0.976184 -1.57622 -1.12375 -0.0281981 -0.0505585 0.0198348 0 0 0
0.0021513 0.460907 -0.584767 -0.981736 -0.981736 -1.5665 -1.1056 -0.0280611 -0.0512693 0.0171922 0 0 0
0.0021516 0.469304 -0.569283 -0.986494 -0.986494 -1.55578 -1.08647 -0.0279215 -0.0519616 0.0145356 0 0 0
0.0021519 0.477659 -0.553595 -0.990454 -0.990454 -1.54405 -1.06639 -0.0277795 -0.0526353 0.0118673 0 0 0
0.0021522 0.485971 -0.537708 -0.993611 -0.993611 -1.53132 -1.04535 -0.0276349 -0.05329 0.0091893 0 0 0
0.0021525 0.49424 -0.521627 -0.995965 -0.995965 -1.51759 -1.02335 -0.0274879 -0.0539256 0.00650392 0 0 0
0.0021528 0.502463 -0.505358 -0.997512 -0.997512 -1.50287 -1.00041 -0.0273384 -0.0545417 0.00381327 0 0 0
0.0021531 0.510642 -0.488908 -0.998252 -0.998252 -1.48716 -0.976517 -0.0271865 -0.0551382 0.00111953 0 0 0
0.0021534 0.518775 -0.472281 -0.998183 -0.998183 -1.47046 -0.95169 -0.027032 -0.0557149 -0.00157511 0 0 0
0.0021537 0.52686 -0.455485 -0.997307 -0.997307 -1.45279 -0.925931 -0.0268752 -0.0562715 -0.00426848 0 0 0
0.002154 0.534899 -0.438524 -0.995623 -0.995623 -1.43415 -0.899248 -0.0267159 -0.0568078 -0.00695839 0 0 0
0.0021543 0.542889 -0.421406 -0.993133 -0.993133 -1.41454 -0.87165 -0.0265543 -0.0573237 -0.00964266 0 0 0
0.0021546 0.550831 -0.404136 -0.989839 -0.989839 -1.39398 -0.843145 -0.0263902 -0.057819 -0.0123191 0 0 0
0.0021549 0.558723 -0.386721 -0.985744 -0.985744 -1.37246 -0.813742 -0.0262238 -0.0582935 -0.0149856 0 0 0
0.0021552 0.566564 -0.369166 -0.980851 -0.980851 -1.35002 -0.783453 -0.026055 -0.058747 -0.01764 0 0 0
0.0021555 0.574355 -0.351479 -0.975164 -0.975164 -1.32664 -0.752288 -0.0258839 -0.0591793 -0.0202801 0 0 0
0.0021558 0.582094 -0.333665 -0.968688 -0.968688 -1.30235 -0.720259 -0.0257104 -0.0595904 -0.0229037 0 0 0
0.0021561 0.589781 -0.315731 -0.961427 -0.961427 -1.27716 -0.687378 -0.0255346 -0.05998 -0.0255089 0 0 0
0.0021564 0.597414 -0.297684 -0.953388 -0.953388 -1.25107 -0.653658 -0.0253566 -0.060348 -0.0280933 0 0 0
0.0021567 0.604994 -0.279529 -0.944578 -0.944578 -1.22411 -0.619113 -0.0251762 -0.0606943 -0.0306551 0 0 0
0.002157 0.612519 -0.261274 -0.935002 -0.935002 -1.19628 -0.583757 -0.0249936 -0.0610187 -0.033192 0 0 0
0.0021573 0.619989 -0.242924 -0.92467 -0.92467 -1.16759 -0.547605 -0.0248087 -0.0613212 -0.035702 0 0 0
0.0021576 0.627404 -0.224487 -0.913589 -0.913589 -1.13808 -0.510673 -0.0246216 -0.0616016 -0.0381832 0 0 0
0.0021579 0.634762 -0.20597 -0.901769 -0.901769 -1.10774 -0.472978 -0.0244323 -0.0618599 -0.0406334 0 0 0
0.0021582 0.642062 -0.187378 -0.889219 -0.889219 -1.0766 -0.434535 -0.0242408 -0.0620959 -0.0430507 0 0 0
0.0021585 0.649305 -0.168719 -0.875949 -0.875949 -1.04467 -0.395363 -0.0240471 -0.0623095 -0.0454332 0 0 0
0.0021588 0.65649 -0.149999 -0.86197 -0.86197 -1.01197 -0.355479 -0.0238512 -0.0625007 -0.0477789 0 0 0
0.0021591 0.663615 -0.131225 -0.847293 -0.847293 -0.978518 -0.314903 -0.0236532 -0.0626694 -0.050086 0 0 0
0.0021594 0.670681 -0.112404 -0.83193 -0.83193 -0.944334 -0.273653 -0.023453 -0.0628156 -0.0523524 0 0 0
0.0021597 0.677687 -0.0935428 -0.815894 -0.815894 -0.909437 -0.23175 -0.0232508 -0.0629392 -0.0545765 0 0 0
0.00216 0.684631 -0.0746476 -0.799197 -0.799197 -0.873845 -0.189214 -0.0230464 -0.0630401 -0.0567565 0 0 0
0.0021603 0.691514 -0.0557255 -0.781853 -0.781853 -0.837579 -0.146065 -0.02284 -0.0631183 -0.0588904 0 0 0
0.0021606 0.698334 -0.0367834 -0.763877 -0.763877 -0.80066 -0.102326 -0.0226316 -0.0631738 -0.0609768 0 0 0
0.0021609 0.705092 -0.0178281 -0.745282 -0.745282 -0.76311 -0.0580179 -0.022421 -0.0632065 -0.0630137 0 0 0
0.0021612 0.711786 0.00113367 -0.726084 -0.726084 -0.72495 -0.0131636 -0.0222085 -0.0632166 -0.0649996 0 0 0
0.0021615 0.718417 0.020095 -0.706298 -0.706298 -0.686203 0.032214 -0.021994 -0.0632038 -0.0669329 0 0 0
0.0021618 0.724982 0.0390491 -0.68594 -0.68594 -0.646891 0.0780914 -0.0217775 -0.0631683 -0.0688121 0 0 0
0.0021621 0.731483 0.0579892 -0.665027 -0.665027 -0.607038 0.124445 -0.021559 -0.0631101 -0.0706355 0 0 0
0.0021624 0.737917 0.0769084 -0.643576 -0.643576 -0.566667 0.17125 -0.0213386 -0.0630292 -0.0724017 0 0 0
0.0021627 0.744285 0.0957999 -0.621603 -0.621603 -0.525803 0.218482 -0.0211163 -0.0629256 -0.0741094 0 0 0
0.002163 0.750586 0.114657 -0.599128 -0.599128 -0.484471 0.266115 -0.0208921 -0.0627993 -0.075757 0 0 0
0.0021633 0.75682 0.133473 -0.576167 -0.576167 -0.442695 0.314125 -0.020666 -0.0626504 -0.0773433 0 0 0
0.0021636 0.762985 0.15224 -0.55274 -0.55274 -0.4005 0.362485 -0.020438 -0.062479 -0.078867 0 0 0
0.0021639 0.769082 0.170953 -0.528866 -0.528866 -0.357913 0.411169 -0.0202082 -0.0622851 -0.0803269 0 0 0
0.0021642 0.77511 0.189605 -0.504564 -0.504564 -0.314959 0.460151 -0.0199766 -0.0620688 -0.0817217 0 0 0
0.0021645 0.781067 0.208188 -0.479853 -0.479853 -0.271665 0.509403 -0.0197431 -0.0618301 -0.0830504 0 0 0
0.0021648 0.786955 0.226696 -0.454753 -0.454753 -0.228057 0.558898 -0.019508 -0.0615692 -0.0843119 0 0 0
0.0021651 0.792772 0.245123 -0.429286 -0.429286 -0.184163 0.608609 -0.019271 -0.0612862 -0.0855051 0 0 0
0.0021654 0.798517 0.263461 -0.403471 -0.403471 -0.14001 0.658507 -0.0190323 -0.060981 -0.086629 0 0 0
0.0021657 0.804191 0.281705 -0.377329 -0.377329 -0.0956245 0.708566 -0.0187919 -0.060654 -0.0876829 0 0 0
0.002166 0.809792 0.299847 -0.350882 -0.350882 -0.0510353 0.758756 -0.0185498 -0.0603051 -0.0886658 0 0 0
0.0021663 0.81532 0.317881 -0.324151 -0.324151 -0.00626996 0.80905 -0.0183061 -0.0599345 -0.0895769 0 0 0
0.0021666 0.820775 0.335801 -0.297158 -0.297158 0.0386434 0.859418 -0.0180606 -0.0595423 -0.0904154 0 0 0
0.0021669 0.826156 0.3536 -0.269924 -0.269924 0.0836764 0.909832 -0.0178136 -0.0591287 -0.0911808 0 0 0
0.0021672 0.831463 0.371272 -0.242471 -0.242471 0.128801 0.960263 -0.017565 -0.0586938 -0.0918724 0 0 0
0.0021675 0.836694 0.38881 -0.214823 -0.214823 0.173988 1.01068 -0.0173148 -0.0582378 -0.0924896 0 0 0
0.0021678 0.841851 0.406208 -0.187 -0.187 0.219208 1.06106 -0.017063 -0.0577608 -0.0930319 0 0 0
0.0021681 0.846932 0.42346 -0.159026 -0.159026 0.264434 1.11137 -0.0168097 -0.0572631 -0.093499 0 0 0
0.0021684 0.851936 0.44056 -0.130923 -0.130923 0.309637 1.16157 -0.0165548 -0.0567447 -0.0938903 0 0 0
0.0021687 0.856864 0.457501 -0.102715 -0.102715 0.354786 1.21165 -0.0162985 -0.0562059 -0.0942056 0 0 0
0.002169 0.861715 0.474277 -0.0744227 -0.0744227 0.399855 1.26157 -0.0160407 -0.0556469 -0.0944447 0 0 0
0.0021693 0.866488 0.490883 -0.0460706 -0.0460706 0.444812 1.3113 -0.0157815 -0.0550678 -0.0946073 0 0 0
0.0021696 0.871183 0.507312 -0.0176813 -0.0176813 0.489631 1.36081 -0.0155209 -0.054469 -0.0946934 0 0 0
0.0021699 0.8758 0.523559 0.0107224 0.0107224 0.534281 1.41008 -0.0152588 -0.0538505 -0.0947027 0 0 0
0.0021702 0.880338 0.539617 0.0391174 0.0391174 0.578734 1.45907 -0.0149954 -0.0532126 -0.0946355 0 0 0
0.0021705 0.884797 0.55548 0.0674807 0.0674807 0.622961 1.50776 -0.0147307 -0.0525556 -0.0944916 0 0 0
0.0021708 0.889176 0.571144 0.0957894 0.0957894 0.666934 1.55611 -0.0144646 -0.0518797 -0.0942712 0 0 0
0.0021711 0.893475 0.586603 0.12402 0.12402 0.710623 1.6041 -0.0141972 -0.0511851 -0.0939745 0 0 0
0.0021714 0.897694 0.60185 0.152151 0.152151 0.754001 1.6517 -0.0139285 -0.0504721 -0.0936017 0 0 0
0.0021717 0.901832 0.61688 0.180159 0.180159 0.797039 1.69887 -0.0136586 -0.049741 -0.0931532 0 0 0
0.002172 0.905889 0.631689 0.20802 0.20802 0.839709 1.7456 -0.0133874 -0.0489919 -0.0926292 0 0 0
0.0021723 0.909864 0.64627 0.235714 0.235714 0.881984 1.79185 -0.0131151 -0.0482252 -0.0920303 0 0 0
0.0021726 0.913758 0.660619 0.263216 0.263216 0.923835 1.83759 -0.0128415 -0.0474411 -0.0913568 0 0 0
0.0021729 0.917569 0.67473 0.290506 0.290506 0.965235 1.8828 -0.0125668 -0.04664 -0.0906095 0 0 0
0.0021732 0.921297 0.688598 0.31756 0.31756 1.00616 1.92745 -0.012291 -0.045822 -0.0897887 0 0 0
0.0021735 0.924943 0.702218 0.344357 0.344357 1.04657 1.97152 -0.0120141 -0.0449876 -0.0888953 0 0 0
0.0021738 0.928506 0.715585 0.370875 0.370875 1.08646 2.01497 -0.0117361 -0.044137 -0.0879299 0 0 0
0.0021741 0.931984 0.728695 0.397093 0.397093 1.12579 2.05777 -0.011457 -0.0432705 -0.0868934 0 0 0
0.0021744 0.935379 0.741543 0.42299 0.42299 1.16453 2.09991 -0.0111769 -0.0423885 -0.0857864 0 0 0
0.0021747 0.93869 0.754124 0.448544 0.448544 1.20267 2.14136 -0.0108958 -0.0414911 -0.0846101 0 0 0
0.002175 0.941917 0.766433 0.473735 0.473735 1.24017 2.18209 -0.0106137 -0.0405789 -0.0833653 0 0 0
0.0021753 0.945058 0.778467 0.498543 0.498543 1.27701 2.22207 -0.0103307 -0.039652 -0.0820529 0 0 0
0.0021756 0.948115 0.79022 0.522947 0.522947 1.31317 2.26128 -0.0100467 -0.0387109 -0.0806742 0 0 0
0.0021759 0.951086 0.801689 0.546928 0.546928 1.34862 2.2997 -0.00976184 -0.0377558 -0.0792301 0 0 0
0.0021762 0.953972 0.812869 0.570466 0.570466 1.38334 2.33731 -0.00947609 -0.0367872 -0.077722 0 0 0
0.0021765 0.956771 0.823757 0.593542 0.593542 1.4173 2.37407 -0.00918949 -0.0358053 -0.0761508 0 0 0
0.0021768 0.959485 0.834349 0.616138 0.616138 1.45049 2.40997 -0.00890205 -0.0348105 -0.0745181 0 0 0
0.0021771 0.962112 0.84464 0.638234 0.638234 1.48287 2.44499 -0.00861382 -0.0338032 -0.072825 0 0 0
0.0021774 0.964653 0.854627 0.659815 0.659815 1.51444 2.47909 -0.00832481 -0.0327838 -0.071073 0 0 0
0.0021777 0.967107 0.864306 0.680861 0.680861 1.54517 2.51227 -0.00803505 -0.0317525 -0.0692634 0 0 0
0.002178 0.969474 0.873675 0.701356 0.701356 1.57503 2.5445 -0.00774457 -0.0307098 -0.0673978 0 0 0
0.0021783 0.971754 0.882729 0.721283 0.721283 1.60401 2.57577 -0.0074534 -0.029656 -0.0654776 0 0 0
0.0021786 0.973946 0.891465 0.740626 0.740626 1.63209 2.60604 -0.00716155 -0.0285916 -0.0635044 0 0 0
0.0021789 0.97605 0.899881 0.75937 0.75937 1.65925 2.6353 -0.00686906 -0.0275169 -0.0614798 0 0 0
0.0021792 0.978067 0.907972 0.777499 0.777499 1.68547 2.66354 -0.00657594 -0.0264323 -0.0594055 0 0 0
0.0021795 0.979996 0.915737 0.794999 0.794999 1.71074 2.69073 -0.00628224 -0.0253382 -0.057283 0 0 0
0.0021798 0.981836 0.923173 0.811855 0.811855 1.73503 2.71686 -0.00598797 -0.0242349 -0.0551142 0 0 0
0.0021801 0.983588 0.930276 0.828053 0.828053 1.75833 2.74192 -0.00569317 -0.023123 -0.0529008 0 0 0
0.0021804 0.985252 0.937044 0.843582 0.843582 1.78063 2.76588 -0.00539785 -0.0220027 -0.0506445 0 0 0
0.0021807 0.986827 0.943475 0.858428 0.858428 1.8019 2.78873 -0.00510204 -0.0208745 -0.0483473 0 0 0
0.002181 0.988313 0.949566 0.872578 0.872578 1.82214 2.81046 -0.00480578 -0.0197387 -0.0460109 0 0 0
0.0021813 0.98971 0.955316 0.886023 0.886023 1.84134 2.83105 -0.00450908 -0.0185959 -0.0436372 0 0 0
0.0021816 0.991018 0.960722 0.89875 0.89875 1.85947 2.85049 -0.00421198 -0.0174464 -0.0412283 0 0 0
0.0021819 0.992237 0.965782 0.910749 0.910749 1.87653 2.86877 -0.0039145 -0.0162906 -0.0387859 0 0 0
0.0021822 0.993367 0.970494 0.922012 0.922012 1.89251 2.88587 -0.00361666 -0.0151289 -0.0363122 0 0 0
0.0021825 0.994407 0.974857 0.932527 0.932527 1.90738 2.90179 -0.0033185 -0.0139618 -0.0338091 0 0 0
0.0021828 0.995358 0.97887 0.942289 0.942289 1.92116 2.91652 -0.00302004 -0.0127897 -0.0312786 0 0 0
0.0021831 0.996219 0.98253 0.951287 0.951287 1.93382 2.93004 -0.00272131 -0.011613 -0.0287228 0 0 0
0.0021834 0.996991 0.985836 0.959515 0.959515 1.94535 2.94234 -0.00242234 -0.010432 -0.0261437 0 0 0
0.0021837 0.997672 0.988788 0.966966 0.966966 1.95575 2.95343 -0.00212315 -0.00924737 -0.0235435 0 0 0
0.002184 0.998264 0.991383 0.973635 0.973635 1.96502 2.96328 -0.00182376 -0.00805937 -0.0209242 0 0 0
0.0021843 0.998767 0.993622 0.979515 0.979515 1.97314 2.9719 -0.00152422 -0.00686848 -0.018288 0 0 0
0.0021846 0.999179 0.995504 0.984603 0.984603 1.98011 2.97929 -0.00122453 -0.00567511 -0.0156369 0 0 0
0.0021849 0.999501 0.997027 0.988893 0.988893 1.98592 2.98542 -0.000924735 -0.0044797 -0.0129732 0 0 0
0.0021852 0.999734 0.998191 0.992383 0.992383 1.99057 2.99031 -0.000624857 -0.00328267 -0.0102991 0 0 0
0.0021855 0.999876 0.998996 0.99507 0.99507 1.99407 2.99394 -0.000324922 -0.00208447 -0.00761654 0 0 0
0.0021858 0.999929 0.999441 0.996951 0.996951 1.99639 2.99632 -2.4958e-05 -0.000885516 -0.00492786 0 0 0
0.0021861 0.999891 0.999527 0.998025 0.998025 1.99755 2.99744 0.000275008 0.000313757 -0.00223518 0 0 0
0.0021864 0.999764 0.999253 0.998291 0.998291 1.99754 2.99731 0.00057495 0.00151292 0.0004593 0 0 0
0.0021867 0.999546 0.998619 0.997749 0.997749 1.99637 2.99592 0.000874839 0.00271153 0.00315341 0 0 0
0.002187 0.999239 0.997626 0.9964 0.9964 1.99403 2.99327 0.00117465 0.00390917 0.00584497 0 0 0
0.0021873 0.998841 0.996274 0.994244 0.994244 1.99052 2.98936 0.00147436 0.00510541 0.00853179 0 0 0
0.0021876 0.998354 0.994564 0.991282 0.991282 1.98585 2.9842 0.00177393 0.0062998 0.0112117 0 0 0
0.0021879 0.997777 0.992495 0.987519 0.987519 1.98001 2.97779 0.00207334 0.00749193 0.0138825 0 0 0
0.0021882 0.99711 0.990069 0.982956 0.982956 1.97303 2.97014 0.00237257 0.00868136 0.0165421 0 0 0
0.0021885 0.996354 0.987287 0.977597 0.977597 1.96488 2.96124 0.00267158 0.00986767 0.0191884 0 0 0
0.0021888 0.995507 0.98415 0.971447 0.971447 1.9556 2.9511 0.00297035 0.0110504 0.021819 0 0 0
0.0021891 0.994572 0.980658 0.964511 0.964511 1.94517 2.93974 0.00326886 0.0122292 0.024432 0 0 0
0.0021894 0.993546 0.976813 0.956794 0.956794 1.93361 2.92715 0.00356707 0.0134036 0.0270253 0 0 0
0.0021897 0.992431 0.972617 0.948302 0.948302 1.92092 2.91335 0.00386496 0.0145731 0.0295966 0 0 0
0.00219 0.991227 0.968071 0.939043 0.939043 1.90711 2.89834 0.0041625 0.0157374 0.032144 0 0 0
0.0021903 0.989934 0.963176 0.929023 0.929023 1.8922 2.88213 0.00445967 0.0168961 0.0346654 0 0 0
0.0021906 0.988552 0.957935 0.918251 0.918251 1.87619 2.86474 0.00475643 0.0180486 0.0371587 0 0 0
0.0021909 0.98708 0.952349 0.906737 0.906737 1.85909 2.84617 0.00505277 0.0191947 0.0396219 0 0 0
0.0021912 0.98552 0.94642 0.894488 0.894488 1.84091 2.82643 0.00534866 0.0203339 0.0420531 0 0 0
0.0021915 0.983871 0.940151 0.881515 0.881515 1.82167 2.80554 0.00564406 0.0214657 0.0444502 0 0 0
0.0021918 0.982134 0.933543 0.867828 0.867828 1.80137 2.7835 0.00593895 0.0225898 0.0468113 0 0 0
0.0021921 0.980308 0.926599 0.853439 0.853439 1.78004 2.76035 0.00623331 0.0237058 0.0491346 0 0 0
0.0021924 0.978394 0.919322 0.838359 0.838359 1.75768 2.73608 0.00652711 0.0248133 0.051418 0 0 0
0.0021927 0.976392 0.911714 0.8226 0.8226 1.73431 2.71071 0.00682032 0.0259118 0.0536599 0 0 0
0.002193 0.974302 0.903778 0.806176 0.806176 1.70995 2.68426 0.00711292 0.027001 0.0558582 0 0 0
0.0021933 0.972124 0.895516 0.789099 0.789099 1.68461 2.65674 0.00740488 0.0280805 0.0580114 0 0 0
0.0021936 0.969859 0.886933 0.771383 0.771383 1.65832 2.62817 0.00769617 0.0291498 0.0601176 0 0 0
0.0021939 0.967507 0.878029 0.753042 0.753042 1.63107 2.59858 0.00798677 0.0302087 0.0621752 0 0 0
0.0021942 0.965067 0.86881 0.734092 0.734092 1.6029 2.56797 0.00827665 0.0312567 0.0641824 0 0 0
0.0021945 0.962541 0.859279 0.714548 0.714548 1.57383 2.53637 0.00856578 0.0322935 0.0661377 0 0 0
0.0021948 0.959928 0.849438 0.694426 0.694426 1.54386 2.50379 0.00885414 0.0333186 0.0680394 0 0 0
0.0021951 0.957229 0.839291 0.673741 0.673741 1.51303 2.47026 0.00914171 0.0343318 0.069886 0 0 0
0.0021954 0.954443 0.828842 0.652511 0.652511 1.48135 2.4358 0.00942846 0.0353325 0.0716761 0 0 0
0.0021957 0.951572 0.818095 0.630753 0.630753 1.44885 2.40042 0.00971435 0.0363206 0.0734081 0 0 0
0.002196 0.948615 0.807054 0.608484 0.608484 1.41554 2.36415 0.00999937 0.0372956 0.0750807 0 0 0
0.0021963 0.945573 0.795722 0.585722 0.585722 1.38144 2.32702 0.0102835 0.0382572 0.0766926 0 0 0
0.0021966 0.942445 0.784104 0.562486 0.562486 1.34659 2.28904 0.0105667 0.039205 0.0782423 0 0 0
0.0021969 0.939233 0.772203 0.538796 0.538796 1.311 2.25023 0.0108489 0.0401387 0.0797288 0 0 0
0.0021972 0.935936 0.760025 0.514668 0.514668 1.27469 2.21063 0.0111302 0.041058 0.0811506 0 0 0
0.0021975 0.932555 0.747573 0.490125 0.490125 1.2377 2.17025 0.0114105 0.0419624 0.0825068 0 0 0
0.0021978 0.92909 0.734852 0.465184 0.465184 1.20004 2.12913 0.0116897 0.0428518 0.0837962 0 0 0
0.0021981 0.925542 0.721866 0.439867 0.439867 1.16173 2.08727 0.0119679 0.0437258 0.0850178 0 0 0
0.0021984 0.92191 0.708621 0.414194 0.414194 1.12281 2.04472 0.012245 0.044584 0.0861705 0 0 0
0.0021987 0.918195 0.695121 0.388186 0.388186 1.08331 2.0015 0.012521 0.0454261 0.0872535 0 0 0
0.002199 0.914397 0.68137 0.361863 0.361863 1.04323 1.95763 0.0127959 0.046252 0.0882658 0 0 0
0.0021993 0.910518 0.667374 0.335247 0.335247 1.00262 1.91314 0.0130696 0.0470611 0.0892067 0 0 0
0.0021996 0.906556 0.653139 0.30836 0.30836 0.961499 1.86805 0.0133422 0.0478534 0.0900754 0 0 0
0.0021999 0.902513 0.638668 0.281224 0.281224 0.919891 1.8224 0.0136135 0.0486284 0.0908712 0 0 0
0.0022002 0.898388 0.623967 0.25386 0.25386 0.877826 1.77621 0.0138837 0.0493859 0.0915934 0 0 0
0.0022005 0.894183 0.609041 0.22629 0.22629 0.835331 1.72951 0.0141526 0.0501256 0.0922414 0 0 0
0.0022008 0.889897 0.593897 0.198537 0.198537 0.792434 1.68233 0.0144202 0.0508473 0.0928148 0 0 0
0.0022011 0.885531 0.578538 0.170624 0.170624 0.749162 1.63469 0.0146865 0.0515507 0.0933131 0 0 0
0.0022014 0.881086 0.562972 0.142572 0.142572 0.705544 1.58663 0.0149515 0.0522356 0.0937358 0 0 0
0.0022017 0.876561 0.547203 0.114405 0.114405 0.661608 1.53817 0.0152151 0.0529016 0.0940826 0 0 0
0.002202 0.871957 0.531236 0.0861452 0.0861452 0.617382 1.48934 0.0154774 0.0535486 0.0943533 0 0 0
0.0022023 0.867275 0.515079 0.0578158 0.0578158 0.572895 1.44017 0.0157382 0.0541763 0.0945476 0 0 0
0.0022026 0.862514 0.498736 0.0294396 0.0294396 0.528176 1.39069 0.0159977 0.0547846 0.0946653 0 0 0
0.0022029 0.857677 0.482214 0.00103959 0.00103959 0.483254 1.34093 0.0162557 0.0553731 0.0947064 0 0 0
0.0022032 0.852761 0.465519 -0.0273613 -0.0273613 0.438157 1.29092 0.0165123 0.0559417 0.0946709 0 0 0
0.0022035 0.84777 0.448655 -0.05574 -0.05574 0.392915 1.24068 0.0167674 0.0564901 0.0945587 0 0 0
0.0022038 0.842701 0.431631 -0.0840735 -0.0840735 0.347557 1.19026 0.0170209 0.0570183 0.09437 0 0 0
0.0022041 0.837557 0.41445 -0.112339 -0.112339 0.302111 1.13967 0.017273 0.0575259 0.0941049 0 0 0
0.0022044 0.832338 0.397121 -0.140514 -0.140514 0.256608 1.08895 0.0175234 0.0580128 0.0937636 0 0 0
0.0022047 0.827044 0.379649 -0.168574 -0.168574 0.211075 1.03812 0.0177723 0.0584788 0.0933464 0 0 0
0.002205 0.821675 0.36204 -0.196499 -0.196499 0.165542 0.987217 0.0180196 0.0589237 0.0928536 0 0 0
0.0022053 0.816233 0.344301 -0.224264 -0.224264 0.120037 0.93627 0.0182653 0.0593475 0.0922857 0 0 0
0.0022056 0.810716 0.326438 -0.251848 -0.251848 0.0745905 0.885307 0.0185094 0.0597499 0.0916431 0 0 0
0.0022059 0.805127 0.308458 -0.279227 -0.279227 0.0292302 0.834358 0.0187517 0.0601308 0.0909262 0 0 0
0.0022062 0.799466 0.290366 -0.306381 -0.306381 -0.0160151 0.783451 0.0189924 0.0604901 0.0901358 0 0 0
0.0022065 0.793733 0.27217 -0.333287 -0.333287 -0.0611168 0.732616 0.0192314 0.0608276 0.0892724 0 0 0
0.0022068 0.787928 0.253876 -0.359923 -0.359923 -0.106047 0.681881 0.0194686 0.0611432 0.0883368 0 0 0
0.0022071 0.782052 0.235491 -0.386267 -0.386267 -0.150777 0.631275 0.0197041 0.0614368 0.0873296 0 0 0
0.0022074 0.776106 0.217021 -0.412299 -0.412299 -0.195279 0.580827 0.0199378 0.0617082 0.0862517 0 0 0
0.0022077 0.77009 0.198473 -0.437997 -0.437997 -0.239525 0.530565 0.0201698 0.0619575 0.085104 0 0 0
0.002208 0.764004 0.179853 -0.463341 -0.463341 -0.283488 0.480516 0.0203999 0.0621845 0.0838875 0 0 0
0.0022083 0.75785 0.161169 -0.488309 -0.488309 -0.327141 0.430709 0.0206282 0.0623891 0.082603 0 0 0
0.0022086 0.751628 0.142426 -0.512883 -0.512883 -0.370456 0.381172 0.0208546 0.0625712 0.0812516 0 0 0
0.0022089 0.745338 0.123633 -0.53704 -0.53704 -0.413408 0.33193 0.0210791 0.0627308 0.0798345 0 0 0
0.0022092 0.738981 0.104794 -0.560764 -0.560764 -0.455969 0.283012 0.0213018 0.0628679 0.0783528 0 0 0
0.0022095 0.732558 0.0859186 -0.584033 -0.584033 -0.498114 0.234443 0.0215225 0.0629823 0.0768076 0 0 0
0.0022098 0.726068 0.0670119 -0.606829 -0.606829 -0.539818 0.186251 0.0217413 0.063074 0.0752002 0 0 0
0.0022101 0.719513 0.048081 -0.629135 -0.629135 -0.581054 0.13846 0.0219581 0.0631431 0.073532 0 0 0
0.0022104 0.712894 0.0291328 -0.650931 -0.650931 -0.621798 0.0910963 0.022173 0.0631894 0.0718043 0 0 0
0.0022107 0.70621 0.0101742 -0.6722 -0.6722 -0.662025 0.044185 0.0223858 0.063213 0.0700184 0 0 0
0.002211 0.699463 -0.00878812 -0.692924 -0.692924 -0.701712 -0.00224941 0.0225967 0.0632138 0.0681758 0 0 0
